# ProtRank analysis results of a dataset with 1238 rows and 6 comparisons
# comparisons in group 1: C1 vs. E1_24 & C2 vs. E2_24 & C3 vs. E3_24 & C1 vs. E1_48 & C2 vs. E2_48 & C3 vs. E3_48
# FDR values computed using 100 bootstrap realizations of the data
# rank	row	rank score	FDR	signs in groups
1159	sp|Q02053|UBA1_MOUSE	0.069094	0.90631	+
1160	sp|Q67FY2|BCL9L_MOUSE	0.069002	0.90631	+
1161	sp|Q3UQN2|FCHO2_MOUSE	0.068662	0.90631	-
1162	sp|Q61598|GDIB_MOUSE	0.067651	0.90851	-
1163	tr|A0A1B0GQW0|A0A1B0GQW0_MOUSE	0.065674	0.91410	+
1164	sp|P68254|1433T_MOUSE	0.065622	0.91410	-
1165	sp|Q62312|TGFR2_MOUSE	0.065447	0.91410	-
1166	sp|P24472|GSTA4_MOUSE	0.065369	0.91410	+
1167	sp|Q01149|CO1A2_MOUSE	0.065331	0.91410	-
1168	sp|Q9Z277|BAZ1B_MOUSE	0.065255	0.91410	-
1169	sp|O35704|SPTC1_MOUSE	0.063384	0.91680	+
1170	sp|Q91YT7|YTHD2_MOUSE	0.063305	0.91680	-
1171	sp|Q8K2Y0|OBI1_MOUSE	0.063091	0.91680	-
1172	sp|Q9DBJ1|PGAM1_MOUSE	0.063065	0.91680	-
1173	tr|Q5SQB0|Q5SQB0_MOUSE	0.062770	0.91680	-
1174	sp|Q8K1J6|TRNT1_MOUSE	0.062050	0.91680	-
1175	sp|Q61553|FSCN1_MOUSE	0.060486	0.92075	+
1176	tr|D3Z645|D3Z645_MOUSE	0.060140	0.92111	+
1177	sp|Q61029|LAP2B_MOUSE	0.059424	0.92243	-
1178	sp|Q9Z2X1|HNRPF_MOUSE	0.058890	0.92331	-
1179	sp|P70288|HDAC2_MOUSE	0.058476	0.92393	+
1180	sp|Q9CZU6|CISY_MOUSE	0.057576	0.92579	-
1181	sp|Q5SSZ5|TENS3_MOUSE	0.056671	0.92772	+
1182	sp|Q8BY71|HAT1_MOUSE	0.056110	0.92880	+
1183	tr|A0A171KXD3|A0A171KXD3_MOUSE	0.056061	0.92880	-
1184	tr|A0A2R8VKL5|A0A2R8VKL5_MOUSE	0.054877	0.93117	+
1185	sp|Q8BG32|PSD11_MOUSE	0.053506	0.93462	+
1186	tr|B9EHJ3|B9EHJ3_MOUSE	0.053123	0.93506	-
1187	sp|Q9DCD0|6PGD_MOUSE	0.051450	0.93920	+
1188	sp|Q3TDN2|FAF2_MOUSE	0.051091	0.93955	+
1189	sp|Q9CXY6|ILF2_MOUSE	0.049277	0.94409	+
1190	sp|Q07832|PLK1_MOUSE	0.049198	0.94409	+
1191	sp|Q9DCH4|EIF3F_MOUSE	0.048889	0.94409	-
1192	sp|Q9CX34|SGT1_MOUSE	0.048306	0.94471	+
1193	sp|Q9EQP2|EHD4_MOUSE	0.048198	0.94471	+
1194	tr|E9Q5Q0|E9Q5Q0_MOUSE	0.045360	0.95153	+
1195	sp|P32067|LA_MOUSE	0.044948	0.95185	+
1196	sp|P60867|RS20_MOUSE	0.044463	0.95242	+
1197	sp|P20152|VIME_MOUSE	0.044429	0.95242	-
1198	sp|Q99KX1|MLF2_MOUSE	0.044337	0.95242	-
1199	sp|E9PYL2|PRR12_MOUSE	0.041928	0.95730	+
1200	sp|P97770|THUM3_MOUSE	0.041521	0.95779	+
1201	sp|Q8BH74|NU107_MOUSE	0.041300	0.95779	-
1202	sp|Q9DCN2|NB5R3_MOUSE	0.040602	0.95873	-
1203	sp|P11087|CO1A1_MOUSE	0.040433	0.95873	+
1204	sp|Q9D8B3|CHM4B_MOUSE	0.039960	0.95904	+
1205	sp|P04184|KITH_MOUSE	0.036850	0.96617	+
1206	sp|Q8CES0|NAA30_MOUSE	0.035410	0.96941	-
1207	tr|A2A5R8|A2A5R8_MOUSE	0.035232	0.96941	-
1208	sp|Q9CQD1|RAB5A_MOUSE	0.034156	0.97109	-
1209	tr|A2AFI3|A2AFI3_MOUSE	0.033008	0.97337	-
1210	tr|A0A286YDQ6|A0A286YDQ6_MOUSE	0.032363	0.97424	-
1211	sp|Q921U8|SMTN_MOUSE	0.032094	0.97424	-
1212	tr|B1ASZ3|B1ASZ3_MOUSE	0.030482	0.97753	+
1213	sp|Q99JF8|PSIP1_MOUSE	0.030215	0.97753	-
1214	tr|Q8C5X1|Q8C5X1_MOUSE	0.030161	0.97753	-
1215	sp|A3KGB4|TBC8B_MOUSE	0.028497	0.97993	-
1216	sp|O35691|PININ_MOUSE	0.026981	0.98266	+
1217	sp|Q9CPU4|MGST3_MOUSE	0.026600	0.98272	+
1218	sp|P61924|COPZ1_MOUSE	0.026376	0.98272	+
1219	sp|Q91ZN5|S35B2_MOUSE	0.026064	0.98272	+
1220	sp|Q9QYB5|ADDG_MOUSE	0.025688	0.98272	+
1221	tr|D3YUM1|D3YUM1_MOUSE	0.024541	0.98396	-
1222	sp|Q9D0J4|ARL2_MOUSE	0.024216	0.98396	-
1223	tr|Q4ZGD9|Q4ZGD9_MOUSE	0.022520	0.98652	-
1224	tr|A0A087WNV1|A0A087WNV1_MOUSE	0.020727	0.98922	+
1225	sp|Q8BHN3|GANAB_MOUSE	0.020221	0.98931	-
1226	sp|Q8BK67|RCC2_MOUSE	0.018399	0.99162	-
1227	tr|B1AUN3|B1AUN3_MOUSE	0.017851	0.99192	+
1228	sp|Q569L8|CENPJ_MOUSE	0.016320	0.99362	-
1229	tr|A0A494BBD8|A0A494BBD8_MOUSE	0.015418	0.99425	-
1230	tr|A0A0R4J233|A0A0R4J233_MOUSE	0.014990	0.99425	+
1231	sp|P62307|RUXF_MOUSE	0.014432	0.99425	-
1232	sp|Q01320|TOP2A_MOUSE	0.014418	0.99425	-
1233	sp|P70372|ELAV1_MOUSE	0.013836	0.99425	-
1234	sp|P70296|PEBP1_MOUSE	0.013557	0.99425	-
1235	sp|Q9CQZ0|ORML2_MOUSE	9.8253e-03	0.99714	+
1236	sp|Q8BGA9|OXA1L_MOUSE	8.0587e-03	0.99795	+
1237	sp|B2RX88|CSPP1_MOUSE	6.1218e-03	0.99861	-
1238	tr|A0A2R8VHP9|A0A2R8VHP9_MOUSE	6.3473e-04	0.99997	-
